size1,size3, size3, timestamp,
20, , ,1557424776,
, , ,1557424777,
,17,17,1557424778,
19, , ,1557424778,
, , ,1557424779,
,17,17,1557424780,
18, , ,1557424780,
, , ,1557424781,
,17,17,1557424782,
19, , ,1557424783,
, , ,1557424783,
,17,17,1557424784,
18, , ,1557424785,
, , ,1557424785,
,17,17,1557424786,
18, , ,1557424787,
, , ,1557424787,
,17,17,1557424788,
18, , ,1557424789,
, , ,1557424789,
,17,17,1557424790,
19, , ,1557424791,
, , ,1557424792,
,17,17,1557424792,
18, , ,1557424793,
, , ,1557424794,
,18,16,1557424794,
18, , ,1557424795,
, , ,1557424796,
,16,17,1557424796,
24, , ,1557424797,
, , ,1557424798,
,17,16,1557424798,
18, , ,1557424799,
, , ,1557424800,
,17,17,1557424800,
19, , ,1557424801,
, , ,1557424802,
,16,17,1557424802,
19, , ,1557424803,
, , ,1557424804,
,17,17,1557424804,
18, , ,1557424805,
, , ,1557424806,
,18,17,1557424806,
19, , ,1557424807,
, , ,1557424808,
,17,17,1557424809,
18, , ,1557424809,
, , ,1557424810,
,17,17,1557424811,
18, , ,1557424811,
, , ,1557424812,
,17,17,1557424813,
18, , ,1557424813,
, , ,1557424814,
,17,17,1557424815,
18, , ,1557424815,
, , ,1557424816,
,18,17,1557424817,
18, , ,1557424817,
, , ,1557424818,
,17,17,1557424819,
18, , ,1557424819,
, , ,1557424820,
,17,21,1557424821,
18, , ,1557424822,
, , ,1557424822,
,17,17,1557424823,
18, , ,1557424824,
, , ,1557424824,
,17,17,1557424825,
18, , ,1557424826,
, , ,1557424826,
,16,17,1557424827,
18, , ,1557424828,
, , ,1557424829,
,17,17,1557424829,
18, , ,1557424830,
, , ,1557424831,
,17,17,1557424831,
19, , ,1557424832,
, , ,1557424833,
,18,17,1557424833,
19, , ,1557424834,
, , ,1557424835,
,17,17,1557424835,
18, , ,1557424836,
, , ,1557424837,
,18,17,1557424837,
19, , ,1557424838,
, , ,1557424839,
,24,18,1557424839,
18, , ,1557424840,
, , ,1557424841,
,17,17,1557424841,
18, , ,1557424842,
, , ,1557424843,
,17,17,1557424843,
21, , ,1557424844,
, , ,1557424845,
,17,17,1557424845,
18, , ,1557424846,
, , ,1557424847,
,19,16,1557424848,
18, , ,1557424848,
, , ,1557424849,
,17,17,1557424850,
18, , ,1557424850,
, , ,1557424851,
,16,17,1557424852,
18, , ,1557424852,
, , ,1557424853,
,17,17,1557424854,
18, , ,1557424854,
, , ,1557424855,
,16,17,1557424856,
18, , ,1557424856,
, , ,1557424857,
,17,17,1557424858,
18, , ,1557424859,
, , ,1557424859,
,17,17,1557424860,
18, , ,1557424861,
, , ,1557424883,
,17, ,1557424884,
,17,17,1557424885,
19, , ,1557424885,
, , ,1557424886,
,17,17,1557424887,
20, , ,1557424887,
, , ,1557424888,
,18,16,1557424889,
20, , ,1557424889,
, , ,1557424890,
,17,17,1557424891,
19, , ,1557424891,
, , ,1557424892,
,18,17,1557424893,
18, , ,1557424893,
, , ,1557424894,
,17,17,1557424895,
18, , ,1557424896,
, , ,1557424896,
,17,16,1557424897,
21, , ,1557424898,
, , ,1557424898,
,18,17,1557424899,
18, , ,1557424900,
, , ,1557424900,
,17,17,1557424901,
18, , ,1557424902,
, , ,1557424902,
,17,17,1557424903,
18, , ,1557424904,
, , ,1557424905,
,17,18,1557424905,
18, , ,1557424906,
, , ,1557424907,
,19,20,1557424907,
18, , ,1557424908,
, , ,1557424909,
,16,18,1557424909,
18, , ,1557424910,
, , ,1557424911,
,17,19,1557424911,
19, , ,1557424912,
, , ,1557424913,
,16,17,1557424913,
18, , ,1557424914,
, , ,1557424915,
,17,17,1557424915,
18, , ,1557424916,
, , ,1557424917,
,17,17,1557424917,
19, , ,1557424918,
, , ,1557424919,
,17,17,1557424919,
18, , ,1557424920,
, , ,1557424921,
,21,17,1557424921,
18, , ,1557424922,
, , ,1557424923,
,18,17,1557424924,
18, , ,1557424924,
, , ,1557424925,
,19,17,1557424926,
21, , ,1557424926,
, , ,1557424927,
,18,17,1557424928,
18, , ,1557424928,
, , ,1557424929,
,17,17,1557424930,
18, , ,1557424930,
, , ,1557424931,
,17,17,1557424932,
18, , ,1557424932,
, , ,1557424933,
,17,17,1557424934,
23, , ,1557424935,
, , ,1557424935,
,17,17,1557424936,
18, , ,1557424937,
, , ,1557424937,
,18,17,1557424938,
18, , ,1557424939,
, , ,1557424939,
,17,17,1557424940,
18, , ,1557424941,
, , ,1557424941,
,17,17,1557424942,
18, , ,1557424943,
, , ,1557424944,
,17,17,1557424944,
18, , ,1557424945,
, , ,1557424946,
,17,17,1557424946,
19, , ,1557424947,
, , ,1557424948,
,17,17,1557424948,
18, , ,1557424949,
, , ,1557424950,
,17,17,1557424950,
20, , ,1557424951,
, , ,1557424952,
,17,17,1557424952,
18, , ,1557424953,
, , ,1557424954,
,17,17,1557424954,
19, , ,1557424955,
, , ,1557424956,
,18,18,1557424956,
20, , ,1557424957,
, , ,1557424958,
,17,17,1557424958,
17, , ,1557424959,
, , ,1557424960,
,17,17,1557424961,
18, , ,1557424961,
, , ,1557424962,
,17,17,1557424963,
18, , ,1557424963,
, , ,1557424964,
,17,17,1557424965,
17, , ,1557424965,
, , ,1557424966,
,18,17,1557424967,
18, , ,1557424967,
, , ,1557424968,
,17,17,1557424969,
18, , ,1557424969,
, , ,1557424970,
,17,17,1557424971,
18, , ,1557424971,
, , ,1557424972,
,17,17,1557424973,
18, , ,1557424974,
, , ,1557424974,
,16,17,1557424975,
18, , ,1557424976,
, , ,1557424976,
,17,17,1557424977,
20, , ,1557424978,
, , ,1557424978,
,17,17,1557424979,
18, , ,1557424980,
, , ,1557424981,
,17,17,1557424981,
18, , ,1557424982,
, , ,1557424983,
,17,17,1557424983,
18, , ,1557424984,
, , ,1557424985,
,17,16,1557424985,
18, , ,1557424986,
, , ,1557424987,
,17,17,1557424987,
19, , ,1557424988,
, , ,1557424989,
,17,17,1557424989,
18, , ,1557424990,
, , ,1557424991,
,17,17,1557424991,
18, , ,1557424992,
, , ,1557424993,
,17,16,1557424993,
18, , ,1557424994,
, , ,1557424995,
,17,17,1557424995,
18, , ,1557424996,
, , ,1557424997,
,17,17,1557424998,
18, , ,1557424998,
, , ,1557424999,
,17,17,1557425000,
18, , ,1557425000,
, , ,1557425001,
,17,20,1557425002,
18, , ,1557425002,
, , ,1557425003,
,17, ,1557425026,
18, ,17,1557425026,
18, , ,1557425027,
, , ,1557425028,
,16,18,1557425028,
18, , ,1557425029,
, , ,1557425030,
,17,17,1557425030,
18, , ,1557425031,
, , ,1557425032,
,17,17,1557425032,
18, , ,1557425033,
, , ,1557425034,
,17,17,1557425034,
18, , ,1557425035,
, , ,1557425036,
,18,19,1557425037,
19, , ,1557425037,
, , ,1557425038,
,17,17,1557425039,
18, , ,1557425039,
, , ,1557425040,
,17,17,1557425041,
17, , ,1557425041,
, , ,1557425042,
,17,17,1557425043,
18, , ,1557425043,
, , ,1557425044,
,16,17,1557425045,
18, , ,1557425045,
, , ,1557425046,
,16,17,1557425047,
19, , ,1557425047,
, , ,1557425048,
,17,17,1557425049,
18, , ,1557425050,
, , ,1557425050,
,17,17,1557425051,
18, , ,1557425052,
, , ,1557425052,
,17,17,1557425053,
19, , ,1557425054,
, , ,1557425054,
,16,17,1557425055,
18, , ,1557425056,
, , ,1557425057,
,17,17,1557425057,
18, , ,1557425058,
, , ,1557425059,
,18,17,1557425059,
18, , ,1557425060,
, , ,1557425061,
,17,17,1557425061,
18, , ,1557425062,
, , ,1557425063,
,17,17,1557425063,
18, , ,1557425064,
, , ,1557425065,
,17,17,1557425065,
19, , ,1557425066,
, , ,1557425067,
,17,17,1557425067,
20, , ,1557425068,
, , ,1557425069,
,17,16,1557425069,
19, , ,1557425070,
, , ,1557425071,
,17,17,1557425071,
19, , ,1557425072,
, , ,1557425073,
,18,17,1557425073,
18, , ,1557425074,
, , ,1557425075,
,17,17,1557425076,
19, , ,1557425076,
, , ,1557425077,
,17,17,1557425078,
19, , ,1557425078,
, , ,1557425079,
,21,17,1557425080,
18, , ,1557425080,
, , ,1557425081,
,17,17,1557425082,
18, , ,1557425082,
, , ,1557425083,
,17,17,1557425084,
18, , ,1557425084,
, , ,1557425085,
,17,17,1557425086,
18, , ,1557425087,
, , ,1557425087,
,17,20,1557425088,
18, , ,1557425089,
, , ,1557425089,
,17,19,1557425090,
18, , ,1557425091,
, , ,1557425091,
,17,18,1557425092,
19, , ,1557425093,
, , ,1557425093,
,17,17,1557425094,
19, , ,1557425095,
, , ,1557425096,
,17,17,1557425096,
18, , ,1557425097,
, , ,1557425098,
,17,17,1557425098,
18, , ,1557425099,
, , ,1557425100,
,21,17,1557425100,
18, , ,1557425101,
, , ,1557425102,
,17,17,1557425102,
17, , ,1557425103,
, , ,1557425104,
,17,17,1557425104,
18, , ,1557425105,
, , ,1557425106,
,17,16,1557425106,
19, , ,1557425107,
, , ,1557425108,
,19,17,1557425108,
18, , ,1557425109,
, , ,1557425110,
,17,17,1557425110,
21, , ,1557425111,
, , ,1557425112,
,18,17,1557425113,
19, , ,1557425113,
, , ,1557425114,
,18,17,1557425115,
18, , ,1557425115,
, , ,1557425116,
,17,17,1557425117,
18, , ,1557425117,
, , ,1557425118,
,17,17,1557425119,
18, , ,1557425119,
, , ,1557425120,
,17,17,1557425121,
17, , ,1557425121,
, , ,1557425122,
,17,17,1557425123,
18, , ,1557425123,
, , ,1557425124,
,16,17,1557425125,
19, , ,1557425126,
, , ,1557425126,
,17,17,1557425127,
18, , ,1557425128,
, , ,1557425128,
,17,17,1557425129,
19, , ,1557425130,
, , ,1557425130,
,17,17,1557425131,
18, , ,1557425132,
, , ,1557425133,
,17,17,1557425133,
18, , ,1557425134,
, , ,1557425135,
,17,17,1557425135,
19, , ,1557425136,
, , ,1557425137,
,17,17,1557425137,
20, , ,1557425138,
, , ,1557425139,
,18,17,1557425139,
18, , ,1557425140,
, , ,1557425141,
,17,17,1557425141,
19, , ,1557425142,
, , ,1557425143,
,18,17,1557425143,
18, , ,1557425144,
, , ,1557425145,
,17,16,1557425145,
18, , ,1557425146,
, , ,1557425147,
,21,16,1557425147,
19, , ,1557425148,
, , ,1557425171,
,17, ,1557425172,
,17,17,1557425172,
18, , ,1557425173,
, , ,1557425174,
,17,17,1557425174,
18, , ,1557425175,
, , ,1557425176,
,17,19,1557425176,
19, , ,1557425177,
, , ,1557425178,
,17,17,1557425178,
18, , ,1557425179,
, , ,1557425180,
,17,20,1557425180,
18, , ,1557425181,
, , ,1557425182,
,17,17,1557425182,
18, , ,1557425183,
, , ,1557425184,
,17,17,1557425184,
18, , ,1557425185,
, , ,1557425186,
,17,17,1557425186,
19, , ,1557425187,
, , ,1557425188,
,17,17,1557425189,
18, , ,1557425189,
, , ,1557425190,
,18,18,1557425191,
18, , ,1557425191,
, , ,1557425192,
,17,18,1557425193,
18, , ,1557425193,
, , ,1557425194,
,17,17,1557425195,
18, , ,1557425195,
, , ,1557425196,
,18,18,1557425197,
19, , ,1557425197,
, , ,1557425198,
,17,17,1557425199,
18, , ,1557425199,
, , ,1557425200,
,18,17,1557425201,
18, , ,1557425202,
, , ,1557425202,
,17,17,1557425203,
20, , ,1557425204,
, , ,1557425204,
,17,17,1557425205,
18, , ,1557425206,
, , ,1557425206,
,17,17,1557425207,
18, , ,1557425208,
, , ,1557425209,
,17,17,1557425209,
18, , ,1557425210,
, , ,1557425211,
,17,18,1557425211,
18, , ,1557425212,
, , ,1557425213,
,17,17,1557425213,
18, , ,1557425214,
, , ,1557425215,
,17,17,1557425215,
19, , ,1557425216,
, , ,1557425217,
,17,17,1557425217,
18, , ,1557425218,
, , ,1557425219,
,16,17,1557425219,
18, , ,1557425220,
, , ,1557425221,
,17,17,1557425221,
18, , ,1557425222,
, , ,1557425223,
,17,18,1557425223,
18, , ,1557425224,
, , ,1557425225,
,17,18,1557425225,
18, , ,1557425226,
, , ,1557425227,
,18,18,1557425228,
20, , ,1557425228,
, , ,1557425229,
,16,17,1557425230,
17, , ,1557425230,
, , ,1557425231,
,18,17,1557425232,
18, , ,1557425232,
, , ,1557425233,
,17,18,1557425234,
18, , ,1557425234,
, , ,1557425235,
,23,18,1557425236,
19, , ,1557425237,
, , ,1557425237,
,18,17,1557425238,
18, , ,1557425239,
, , ,1557425239,
,18,17,1557425240,
18, , ,1557425241,
, , ,1557425241,
,17,17,1557425242,
18, , ,1557425243,
, , ,1557425243,
,17,17,1557425244,
23, , ,1557425245,
, , ,1557425245,
,16,18,1557425246,
18, , ,1557425247,
, , ,1557425248,
,18,18,1557425248,
18, , ,1557425249,
, , ,1557425250,
,18,17,1557425250,
18, , ,1557425251,
, , ,1557425252,
,16,17,1557425252,
18, , ,1557425253,
, , ,1557425254,
,17,17,1557425254,
18, , ,1557425255,
, , ,1557425256,
,17,18,1557425256,
20, , ,1557425257,
, , ,1557425258,
,18,18,1557425258,
19, , ,1557425259,
, , ,1557425260,
,17,17,1557425260,
18, , ,1557425261,
, , ,1557425262,
,17,18,1557425262,
18, , ,1557425263,
, , ,1557425264,
,17,17,1557425265,
19, , ,1557425265,
, , ,1557425266,
,17,17,1557425267,
17, , ,1557425267,
, , ,1557425268,
,17,18,1557425269,
18, , ,1557425269,
, , ,1557425270,
,17,17,1557425271,
19, , ,1557425271,
, , ,1557425272,
,17,18,1557425273,
18, , ,1557425273,
, , ,1557425274,
,17,18,1557425275,
19, , ,1557425275,
, , ,1557425276,
,17,17,1557425277,
18, , ,1557425278,
, , ,1557425278,
,17,18,1557425279,
18, , ,1557425280,
, , ,1557425280,
,16,17,1557425281,
19, , ,1557425282,
, , ,1557425282,
,17,17,1557425283,
19, , ,1557425284,
, , ,1557425285,
,17,17,1557425285,
18, , ,1557425286,
, , ,1557425287,
,18,17,1557425287,
20, , ,1557425288,
, , ,1557425289,
,17,17,1557425289,
21, , ,1557425290,
, , ,1557425291,
,17, ,1557425313,
19, ,17,1557425314,
18, , ,1557425315,
, , ,1557425315,
,17,17,1557425316,
20, , ,1557425317,
, , ,1557425317,
,17,17,1557425318,
18, , ,1557425319,
, , ,1557425319,
,16,18,1557425320,
18, , ,1557425321,
, , ,1557425321,
,17,17,1557425322,
18, , ,1557425323,
, , ,1557425324,
,17,18,1557425324,
18, , ,1557425325,
, , ,1557425326,
,18,17,1557425326,
18, , ,1557425327,
, , ,1557425328,
,17,16,1557425328,
18, , ,1557425329,
, , ,1557425330,
,17,18,1557425330,
19, , ,1557425331,
, , ,1557425332,
,17,17,1557425332,
25, , ,1557425333,
, , ,1557425334,
,17,17,1557425334,
19, , ,1557425335,
, , ,1557425336,
,16,16,1557425336,
21, , ,1557425337,
, , ,1557425338,
,17,17,1557425338,
18, , ,1557425339,
, , ,1557425340,
,17,17,1557425341,
19, , ,1557425341,
, , ,1557425342,
,17,16,1557425343,
18, , ,1557425343,
, , ,1557425344,
,17,17,1557425345,
17, , ,1557425345,
, , ,1557425346,
,16,17,1557425347,
19, , ,1557425347,
, , ,1557425348,
,17,17,1557425349,
18, , ,1557425349,
, , ,1557425350,
,17,17,1557425351,
18, , ,1557425351,
, , ,1557425352,
,17,17,1557425353,
18, , ,1557425354,
, , ,1557425354,
,17,17,1557425355,
18, , ,1557425356,
, , ,1557425356,
,17,17,1557425357,
17, , ,1557425358,
, , ,1557425358,
,16,17,1557425359,
19, , ,1557425360,
, , ,1557425361,
,18,17,1557425361,
18, , ,1557425362,
, , ,1557425363,
,17,17,1557425363,
18, , ,1557425364,
, , ,1557425365,
,17,17,1557425365,
18, , ,1557425366,
, , ,1557425367,
,17,17,1557425367,
19, , ,1557425368,
, , ,1557425369,
,18,17,1557425369,
18, , ,1557425370,
, , ,1557425371,
,17,18,1557425371,
18, , ,1557425372,
, , ,1557425373,
,18,17,1557425373,
18, , ,1557425374,
, , ,1557425375,
,17,18,1557425375,
18, , ,1557425376,
, , ,1557425377,
,17,17,1557425377,
19, , ,1557425378,
, , ,1557425379,
,17,17,1557425380,
18, , ,1557425380,
, , ,1557425381,
,17,18,1557425382,
19, , ,1557425382,
, , ,1557425383,
,17,17,1557425384,
19, , ,1557425384,
, , ,1557425385,
,17,17,1557425386,
18, , ,1557425386,
, , ,1557425387,
,17,17,1557425388,
18, , ,1557425388,
, , ,1557425389,
,17,18,1557425390,
19, , ,1557425391,
, , ,1557425391,
,18,19,1557425392,
20, , ,1557425393,
, , ,1557425393,
,17,17,1557425394,
21, , ,1557425395,
, , ,1557425395,
,17,17,1557425396,
19, , ,1557425397,
, , ,1557425397,
,17,17,1557425398,
18, , ,1557425399,
, , ,1557425400,
,16,17,1557425400,
18, , ,1557425401,
, , ,1557425402,
,17,17,1557425402,
18, , ,1557425403,
, , ,1557425404,
,17,18,1557425404,
18, , ,1557425405,
, , ,1557425406,
,17,19,1557425406,
20, , ,1557425407,
, , ,1557425408,
,19,17,1557425408,
18, , ,1557425409,
, , ,1557425410,
,17,17,1557425410,
19, , ,1557425411,
, , ,1557425412,
,17,17,1557425412,
18, , ,1557425413,
, , ,1557425414,
,20,17,1557425414,
18, , ,1557425415,
, , ,1557425416,
,21,17,1557425417,
18, , ,1557425417,
, , ,1557425418,
,19,17,1557425419,
17, , ,1557425419,
, , ,1557425420,
,19,17,1557425421,
18, , ,1557425421,
, , ,1557425422,
,17,17,1557425423,
21, , ,1557425423,
, , ,1557425424,
,17,17,1557425425,
19, , ,1557425425,
, , ,1557425426,
,17,17,1557425427,
18, , ,1557425427,
, , ,1557425428,
,17,17,1557425429,
19, , ,1557425430,
, , ,1557425430,
,17,17,1557425431,
18, , ,1557425432,
, , ,1557425432,
,17,17,1557425433,
19, , ,1557425455,
, ,17,1557425456,
18, , ,1557425456,
, , ,1557425457,
,17,17,1557425458,
18, , ,1557425458,
, , ,1557425459,
,20,17,1557425460,
18, , ,1557425460,
, , ,1557425461,
,20,17,1557425462,
18, , ,1557425462,
, , ,1557425463,
,17,17,1557425464,
18, , ,1557425464,
, , ,1557425465,
,17,16,1557425466,
19, , ,1557425467,
, , ,1557425467,
,17,17,1557425468,
19, , ,1557425469,
, , ,1557425469,
,17,17,1557425470,
19, , ,1557425471,
, , ,1557425471,
,16,17,1557425472,
18, , ,1557425473,
, , ,1557425474,
,17,17,1557425474,
18, , ,1557425475,
, , ,1557425476,
,17,17,1557425476,
18, , ,1557425477,
, , ,1557425478,
,16,17,1557425478,
19, , ,1557425479,
, , ,1557425480,
,17,17,1557425480,
18, , ,1557425481,
, , ,1557425482,
,17,17,1557425482,
18, , ,1557425483,
, , ,1557425484,
,17,17,1557425484,
18, , ,1557425485,
, , ,1557425486,
,17,17,1557425486,
18, , ,1557425487,
, , ,1557425488,
,17,16,1557425488,
18, , ,1557425489,
, , ,1557425490,
,17,22,1557425491,
19, , ,1557425491,
, , ,1557425492,
,17,18,1557425493,
18, , ,1557425493,
, , ,1557425494,
,17,17,1557425495,
18, , ,1557425495,
, , ,1557425496,
,18,17,1557425497,
18, , ,1557425497,
, , ,1557425498,
,17,17,1557425499,
18, , ,1557425499,
, , ,1557425500,
,17,17,1557425501,
18, , ,1557425501,
, , ,1557425502,
,18,17,1557425503,
17, , ,1557425503,
, , ,1557425504,
,17,17,1557425505,
18, , ,1557425506,
, , ,1557425506,
,17,17,1557425507,
18, , ,1557425508,
, , ,1557425508,
,18,18,1557425509,
19, , ,1557425510,
, , ,1557425510,
,18,17,1557425511,
18, , ,1557425512,
, , ,1557425513,
,17,17,1557425513,
18, , ,1557425514,
, , ,1557425515,
,18,17,1557425515,
19, , ,1557425516,
, , ,1557425517,
,17,17,1557425517,
21, , ,1557425518,
, , ,1557425519,
,17,17,1557425519,
19, , ,1557425520,
, , ,1557425521,
,18, ,1557425522,
19, ,17,1557425523,
,17, ,1557425525,
, , ,1557425526,
,,18,1557425525,
,19, ,1557425524,
, , ,1557425527,
,18,17,1557425527,
19, , ,1557425528,
, , ,1557425529,
,17,18,1557425529,
19, , ,1557425530,
, ,18,1557425532,
,18, ,1557425531,
, , ,1557425533,
22, , ,1557425532,
22, , ,1557425535,
,17, ,1557425534,
19, ,18,1557425534,
,17,17,1557425536,
, , ,1557425536,
, , ,1557425537,
,17,18,1557425538,
19, , ,1557425538,
, , ,1557425539,
,18,17,1557425540,
18, , ,1557425540,
, , ,1557425541,
,17,17,1557425542,
18, , ,1557425542,
, , ,1557425543,
,17,17,1557425544,
18, , ,1557425545,
, , ,1557425545,
,17,17,1557425546,
18, , ,1557425547,
, , ,1557425547,
,17,22,1557425548,
18, , ,1557425549,
, , ,1557425550,
,17,17,1557425550,
18, , ,1557425551,
, , ,1557425552,
,19,17,1557425552,
18, , ,1557425553,
, , ,1557425554,
,19,17,1557425554,
18, , ,1557425555,
, , ,1557425556,
,18,17,1557425556,
22, , ,1557425557,
, , ,1557425558,
,18,17,1557425558,
21, , ,1557425559,
, , ,1557425560,
,17,17,1557425560,
18, , ,1557425561,
, , ,1557425562,
,17,17,1557425562,
19, , ,1557425563,
, , ,1557425564,
,16,17,1557425564,
18, , ,1557425565,
, , ,1557425566,
,18,17,1557425566,
18, , ,1557425567,
, , ,1557425568,
,17,19,1557425569,
18, , ,1557425569,
, , ,1557425570,
,18,17,1557425571,
18, , ,1557425571,
, , ,1557425572,
,17,17,1557425573,
18, , ,1557425573,
, , ,1557425574,
,18,17,1557425575,
18, , ,1557425575,
, , ,1557425576,
,17,17,1557425577,
20, , ,1557425577,
, ,17,1557425599,
,17, ,1557425600,
, , ,1557425601,
,17,17,1557425601,
19, , ,1557425602,
, , ,1557425603,
,17,17,1557425603,
18, , ,1557425604,
